SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	IsMagic	Skillrank
Bæng ®¶ ¸c cÈu	C«ng kİch ngo¹i c«ng	189	203	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	72	0	0	5	4	3	47	-1	16	1	10	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	2	1	0	0	0		0					0	0	\script\skill\gaibang.lua	physicsenhance_p	bangda_egou	firedamage_v	bangda_egou	addskilldamage1	bangda_egou	missle_speed_v	bangda_egou	skill_attackradius	bangda_egou	skill_cost_v	bangda_egou	seriesdamage_p	bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		"C¸i bang ®İch cao cÊp vò c«ng, biÕn hãa tinh diÖu."	0	0
Tóy ®iÖp cuång vò	Vâ c«ng trÊn ph¸i	190	9999	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_43.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			43	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	\script\skill\gaibang.lua	allres_p	zuidie_kuangwu	addfiremagic_v	zuidie_kuangwu	addfiredamage_v	zuidie_kuangwu	deadlystrikeenhance_p	zuidie_kuangwu	skill_cost_v	zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		zuidie_kuangwu		"C¸i bang bİ kü, t¸ töu lùc tÈy ®Şch kinh m¹ch, n¨ng ®ång th× t¨ng gia së h÷u ®İch kh¸ng tİnh."	0	0
Tiªu diªu c«ng	Kü n¨ng hç trî bŞ ®éng	191	700	3	\spr\Ui\skill\åĞÒ£¹¦.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					0	0	\script\skill\gaibang.lua	attackspeed_v	xiaoyao_gong	castspeed_v	xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		xiaoyao_gong		"C¸i bang cao cÊp t©m ph¸p, kh¶ dÜ ®Ò th¨ng xuÊt chiªu tèc ®é."	0	0
Phi long t¹i thiªn npc	C«ng kİch néi c«ng	192	702	1	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	400	0	5	0	4	8	193	-1	1	1	11	1		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	194	0	0	80	20	-2	1	0	0	32		65537					0	0	\script\skill\gaibang.lua	firedamage_v	feilong_zaitian	missle_speed_v	feilong_zaitian	skill_attackradius	feilong_zaitian	skill_cost_v	feilong_zaitian	skill_eventskilllevel	feilong_zaitian	skill_collideevent	feilong_zaitian	skill_showevent	feilong_zaitian	addskillexp1	feilong_zaitian	skill_misslenum_v	feilong_zaitian	seriesdamage_p	feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		"C¸i bang tuyÖt kü hµng long ch­ëng ®İch cao cÊp chiªu thøc, liªn ®¸i sæ chiªu s¸t th­¬ng ®Şch nh©n."	1	0
Phi long t¹i thiªn npc	C«ng kİch néi c«ng	193	702	0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	400	0	5	0	4	5	166	-1	3	1	11	1		5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	194	0	0	80	20	-2	1	0	0	32		65537					0	0	\script\skill\gaibang.lua	firedamage_v	feilong_zaitian	missle_speed_v	feilong_zaitian	skill_attackradius	feilong_zaitian	skill_cost_v	feilong_zaitian	skill_eventskilllevel	feilong_zaitian	skill_collideevent	feilong_zaitian	skill_showevent	feilong_zaitian	addskillexp1	feilong_zaitian	skill_misslenum_v	feilong_zaitian	seriesdamage_p	feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		feilong_zaitian		"C¸i bang tuyÖt kü hµng long ch­ëng ®İch cao cÊp chiªu thøc, liªn ®¸i sæ chiªu s¸t th­¬ng ®Şch nh©n."	1	0
Long chiÕn vu d·	C«ng kİch néi c«ng	194		0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	570	0	0	0	4	7	195	-1	1	1	11	1		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	20	0	0	0				0	0	\script\skill\gaibang.lua	firedamage_v	longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye	seriesdamage_p	longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		longzhan_yuye		"Thiªn nhÉn ®İch ®İnh cÊp vò c«ng, cô h÷u c­êng ®¹i ®İch háa th­¬ng h¹i n¨ng lùc."	1	0
Thiªn h¹ v« cÈu npc	C«ng kİch ngo¹i c«ng	195	203	1	\spr\Ui\skill\ÌìÏÂÎŞ¹·.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	400	0	5	0	4	8	196	-1	1	1	10	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	2	1	0	0	32		65537					0	0	\script\skill\gaibang.lua	physicsenhance_p	tianxia_wugou	firedamage_v	tianxia_wugou	missle_speed_v	tianxia_wugou	skill_attackradius	tianxia_wugou	skill_cost_v	tianxia_wugou	addskillexp1	tianxia_wugou	skill_skillexp_v	tianxia_wugou	seriesdamage_p	tianxia_wugou	skill_misslenum_v	tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		"C¸i bang tuyÖt kü ®¶ cÈu bæng ph¸p ®İch chung cùc chiªu thøc, huyÔn hãa v« sæ c«n ¶nh kİch s¸t ®Şch nh©n."	0	0
Thiªn h¹ v« cÈu npc	C«ng kİch ngo¹i c«ng	196	203	0	\spr\Ui\skill\ÌìÏÂÎŞ¹·.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	400	0	5	0	4	5	168	-1	3	1	10	0		5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	2	1	0	0	32		65537					0	0	\script\skill\gaibang.lua	physicsenhance_p	tianxia_wugou	firedamage_v	tianxia_wugou	missle_speed_v	tianxia_wugou	skill_attackradius	tianxia_wugou	skill_cost_v	tianxia_wugou	addskillexp1	tianxia_wugou	skill_skillexp_v	tianxia_wugou	seriesdamage_p	tianxia_wugou	skill_misslenum_v	tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		tianxia_wugou		"C¸i bang tuyÖt kü ®¶ cÈu bæng ph¸p ®İch chung cùc chiªu thøc, huyÔn hãa v« sæ c«n ¶nh kİch s¸t ®Şch nh©n."	0	0
Tµn d­¬ng nh­ huyÕt	C«ng kİch ngo¹i c«ng	197	801	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_01.spr		\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	270	0	0	0	4	8	198	-1	1	1	10	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	3	0	0	0	0		0					0	0	\script\skill\tianren.lua	physicsenhance_p	canyang_ruxue	firedamage_v	canyang_ruxue	addskilldamage1	canyang_ruxue	missle_speed_v	canyang_ruxue	skill_attackradius	canyang_ruxue	skill_cost_v	canyang_ruxue	seriesdamage_p	canyang_ruxue	addskilldamage2	canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		"Thiªn nhÉn ®İch nhËp m«n vò c«ng, dÜ háa d­îc phô trî vò c«ng ph¸t xuÊt háa cÇu dÜ thiªu th­¬ng ®Şch nh©n."	0	0
Tµn d­¬ng nh­ huyÕt	C«ng kİch ngo¹i c«ng	198	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_01.spr		\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	270	0	0	0	4	1	54	-1	1	1	10	0		5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	3	0	0	0	0		0					0	0	\script\skill\tianren.lua	physicsenhance_p	canyang_ruxue	firedamage_v	canyang_ruxue	addskilldamage1	canyang_ruxue	missle_speed_v	canyang_ruxue	skill_attackradius	canyang_ruxue	skill_cost_v	canyang_ruxue	seriesdamage_p	canyang_ruxue	addskilldamage2	canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		canyang_ruxue		"Thiªn nhÉn ®İch nhËp m«n vò c«ng, dÜ háa d­îc phô trî vò c«ng ph¸t xuÊt háa cÇu dÜ thiªu th­¬ng ®Şch nh©n."	0	0
§¬n chØ liÖt diÖm	C«ng kİch néi c«ng	199	802	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	280	0	0	0	4	1	57	-1	1	1	11	0		5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	1	0	0	0		0					0	0	\script\skill\tianren.lua	firedamage_v	tanzhi_lieyan	addskilldamage1	tanzhi_lieyan	missle_speed_v	tanzhi_lieyan	skill_attackradius	tanzhi_lieyan	skill_cost_v	tanzhi_lieyan	seriesdamage_p	tanzhi_lieyan	addskilldamage2	tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		"Thiªn nhÉn ®İch nhËp m«n cÊp vò c«ng, dÜ th©m hËu ®İch d­¬ng tİnh néi lùc phô trî háa d­îc ph¸t xuÊt hñy diÖt tİnh ®İch háa diÔm."	1	0
Thiªn nhÉn ®ao ph¸p	Kü n¨ng hç trî bŞ ®éng	200	805	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_df.spr				0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	addfiremagic_v	tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		tianren_daofa		§Ò cao sö dông ®ao lo¹i vò khİ ®İch n¨ng lùc.	0	0
Thiªn nhÉn m©u ph¸p	Kü n¨ng hç trî bŞ ®éng	201	804	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_mf.spr				0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	3	0	0	0	0		0					0	0	\script\skill\tianren.lua	addphysicsdamage_p	tianren_maofa	attackratingenhance_p	tianren_maofa	deadlystrikeenhance_p	tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		tianren_maofa		§Ò cao sö dông m©u lo¹i vò khİ ®İch n¨ng lùc.	0	0
Háa liªn phÇn hoa	Chñ ®éng	202	803	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_02.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	22	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	meleedamagereturn_p	huolian_fenhua	skill_cost_v	huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		huolian_fenhua		"Thiªn nhÉn tuyÖt kü, hµng ®ª ®èi thñ th­¬ng h¹i ph¶n kİch ®İch n¨ng lùc."	0	0
¶o ¶nh phi hå	Chñ ®éng	203	803	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_03.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	26	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	attackratingenhance_p	huanying_feihu	skill_cost_v	huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		huanying_feihu		"Thiªn nhÉn dŞ thuËt, kiÒn nhiÔu ®Şch nh©n thŞ tuyÕn dÜ hµng ®ª tha m«n ®İch c«ng kİch mÖnh trung suÊt."	0	0
LiÖt háa t×nh thiªn	C«ng kİch ngo¹i c«ng	204	203	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_21.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	72	0	1	5	4	8	205	-1	16	1	9	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	3	0	0	0	0		0					0	0	\script\skill\tianren.lua	seriesdamage_p	liehuo_qingtian	firedamage_v	liehuo_qingtian	addskilldamage1	liehuo_qingtian	missle_speed_v	liehuo_qingtian	skill_attackradius	liehuo_qingtian	skill_cost_v	liehuo_qingtian	physicsenhance_p	liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		"Thiªn nhÉn ®İch trung cÊp vò c«ng, lîi dông ®ång th× ph¸t xuÊt nhÊt quyÓn háa cÇu dÜ thiªu th­¬ng tø chu ®İch ®Şch nh©n."	0	0
LiÖt háa t×nh thiªn	C«ng kİch ngo¹i c«ng	205	203	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_21.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	72	0	1	5	4	3	56	-1	16	1	10	0		5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	3	0	0	0	0		0					0	0	\script\skill\tianren.lua	seriesdamage_p	liehuo_qingtian	firedamage_v	liehuo_qingtian	addskilldamage1	liehuo_qingtian	missle_speed_v	liehuo_qingtian	skill_attackradius	liehuo_qingtian	skill_cost_v	liehuo_qingtian	physicsenhance_p	liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		"Thiªn nhÉn ®İch trung cÊp vò c«ng, lîi dông ®ång th× ph¸t xuÊt nhÊt quyÓn háa cÇu dÜ thiªu th­¬ng tø chu ®İch ®Şch nh©n."	0	0
Th«i s¬n ®iÒn h¶i	C«ng kİch néi c«ng	206	802	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_07.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	400	0	5	5	4	0	55	-1	10	1	11	0		10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	64		0					0	0	\script\skill\tianren.lua	firedamage_v	tuishan_tianhai	addskilldamage1	tuishan_tianhai	skill_cost_v	tuishan_tianhai	seriesdamage_p	tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		tuishan_tianhai		"Thiªn nhÉn ®İch tiÕn giai vò c«ng, lîi dông háa d­îc ®Şa l«i bè thµnh háa t­êng dÜ thiªu th­¬ng ®Şch nh©n."	1	0
Phi hång v« tİch	Chñ ®éng	207	803	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_13.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	27	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	adddefense_v	feihong_wuji	skill_cost_v	feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		feihong_wuji		"Thiªn nhÉn dŞ thuËt, kiÒn nhiÔu ®Şch nh©n chó ı dÜ hµng ®ª tha m«n ®İch phßng ngù lùc."	0	0
Bi t« thanh phong	Chñ ®éng	208	803	0	\spr\Ui\skill\±¯ÊéÇå·ç.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			58	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	fasthitrecover_v	beisu_qingfeng	skill_cost_v	beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		beisu_qingfeng		"Ky b¸n ®èi thñ, sö kú th©n h×nh bÊt æn, thô ®¸o ®¶ kİch chi hËu gi¸c nan håi phôc."	0	0
LÖ ma ®o¹t hån	Chñ ®éng	209	803	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_23.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			28	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	addphysicsdamage_p	limo_duopo	skill_cost_v	limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		limo_duopo		"Thiªn nhÉn dŞ thuËt, kiÒn nhiÔu ®Şch nh©n t©m thÇn dÜ hµng ®ª tha m«n ®İch th­¬ng h¹i lùc."	0	0
Thiªn ma gi¶i thÓ	Vâ c«ng trÊn ph¸i	210	9999	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_43.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	30	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	\script\skill\tianren.lua	adddefense_v	tianmo_jieti	attackratingenhance_p	tianmo_jieti	addfiremagic_v	tianmo_jieti	addfiredamage_v	tianmo_jieti	fireenhance_p	tianmo_jieti		tianmo_jieti	attackspeed_v	tianmo_jieti	castspeed_v	tianmo_jieti	skill_cost_v	tianmo_jieti	fasthitrecover_v	tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		"Thiªn nhÉn gi¸o th©u häc ®İch bé ph©n thiªn ma gi¶i thÓ t©m ph¸p, t¹i hµng ®ª tù kû phßng ngù lùc sinh mÖnh lùc ®İch ®ång th× ®¹i phóc ®é t¨ng gia c«ng kİch lùc."	0	0
Th©u thiªn ho¸n nhËt	C«ng kİch ngo¹i c«ng	211	801	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_22.spr	\spr\skill\ÌìÈÌ\mag_tr_09_ÍµÌì»»ÈÕ.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	60	0	0	0	4	8	212	-1	1	1	9	0		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50	20	3	0	100	0	0		0					0	0	\script\skill\tianren.lua	physicsenhance_p	toutian_huanri	firedamage_v	toutian_huanri	deadlystrike_p	toutian_huanri	steallife_p	toutian_huanri	stealmana_p	toutian_huanri	missle_speed_v	toutian_huanri	skill_attackradius	toutian_huanri	skill_cost_v	toutian_huanri	missle_lifetime_v	toutian_huanri	seriesdamage_p	toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		toutian_huanri		"Thiªn nhÉn bİ truyÖn kú c«ng, kİch trung ®Şch nh©n th× n¨ng hÊp thñ sinh mÖnh vi kû dông."	0	0
